timestamp,zone,sentiment_score,noise_level_db,weather_score,event_density,transit_delay_min,vibe_score
2025-05-01 10:54:21.860940,Downtown,-0.65,66,0.27,9,12,0.17
2025-05-01 10:54:21.860940,Midtown,0.07,39,0.33,1,15,0.28
2025-05-01 10:54:21.860940,Uptown,0.06,82,0.03,7,13,0.26
2025-05-01 10:54:21.860940,Suburb,0.1,60,0.67,6,22,0.39
2025-05-01 10:54:21.860940,Waterfront,-0.63,56,0.75,5,19,0.19
2025-05-01 11:54:21.860940,Downtown,-0.1,76,0.1,9,13,0.27
2025-05-01 11:54:21.860940,Midtown,-0.06,42,0.87,8,9,0.5
2025-05-01 11:54:21.860940,Uptown,-0.42,50,0.95,7,26,0.32
2025-05-01 11:54:21.860940,Suburb,-0.49,63,0.13,0,14,0.01
2025-05-01 11:54:21.860940,Waterfront,0.1,58,0.12,3,30,0.2
2025-05-01 12:54:21.860940,Downtown,-0.06,35,0.06,2,21,0.19
2025-05-01 12:54:21.860940,Midtown,0.21,77,0.82,6,12,0.45
2025-05-01 12:54:21.860940,Uptown,-0.01,56,0.44,3,2,0.33
2025-05-01 12:54:21.860940,Suburb,-0.62,36,0.4,6,23,0.17
2025-05-01 12:54:21.860940,Waterfront,-0.29,32,0.79,9,27,0.4
2025-05-01 13:54:21.860940,Downtown,0.04,41,0.83,9,18,0.52
2025-05-01 13:54:21.860940,Midtown,-0.28,54,0.23,7,18,0.23
2025-05-01 13:54:21.860940,Uptown,0.4,46,0.55,9,17,0.56
2025-05-01 13:54:21.860940,Suburb,-0.47,47,0.96,9,12,0.4
2025-05-01 13:54:21.860940,Waterfront,0.09,50,0.3,8,29,0.35
2025-05-01 14:54:21.860940,Downtown,-0.07,61,0.2,9,15,0.33
2025-05-01 14:54:21.860940,Midtown,-0.28,78,0.68,1,3,0.21
2025-05-01 14:54:21.860940,Uptown,0.26,57,0.43,4,30,0.33
2025-05-01 14:54:21.860940,Suburb,-0.1,77,0.5,7,15,0.31
2025-05-01 14:54:21.860940,Waterfront,0.24,69,0.99,1,20,0.39
2025-05-01 15:54:21.860940,Downtown,0.23,38,0.73,6,25,0.48
2025-05-01 15:54:21.860940,Midtown,-0.2,65,0.08,3,18,0.13
2025-05-01 15:54:21.860940,Uptown,-0.14,83,0.43,1,10,0.16
2025-05-01 15:54:21.860940,Suburb,-0.35,34,0.71,10,8,0.44
2025-05-01 15:54:21.860940,Waterfront,-0.28,79,0.16,4,5,0.15
2025-05-01 16:54:21.860940,Downtown,0.62,87,0.19,5,19,0.39
2025-05-01 16:54:21.860940,Midtown,0.59,32,0.62,1,22,0.48
2025-05-01 16:54:21.860940,Uptown,0.23,58,0.81,9,3,0.59
2025-05-01 16:54:21.860940,Suburb,-0.11,71,0.15,2,29,0.1
2025-05-01 16:54:21.860940,Waterfront,0.49,90,0.5,4,28,0.35
2025-05-01 17:54:21.860940,Downtown,-0.26,81,0.28,9,19,0.23
2025-05-01 17:54:21.860940,Midtown,-0.06,90,0.74,0,2,0.24
2025-05-01 17:54:21.860940,Uptown,0.33,89,0.91,4,16,0.43
2025-05-01 17:54:21.860940,Suburb,-0.05,80,0.78,3,12,0.3
2025-05-01 17:54:21.860940,Waterfront,-0.22,75,0.5,9,30,0.26
2025-05-01 18:54:21.860940,Downtown,-0.01,57,0.98,2,20,0.35
2025-05-01 18:54:21.860940,Midtown,-0.4,35,0.96,10,5,0.49
2025-05-01 18:54:21.860940,Uptown,0.03,82,0.69,3,27,0.25
2025-05-01 18:54:21.860940,Suburb,-0.11,69,0.83,6,3,0.4
2025-05-01 18:54:21.860940,Waterfront,0.11,36,0.31,1,7,0.32
2025-05-01 19:54:21.860940,Downtown,0.07,47,0.66,10,19,0.5
2025-05-01 19:54:21.860940,Midtown,0.19,52,0.28,8,14,0.42
2025-05-01 19:54:21.860940,Uptown,-0.79,33,0.85,4,2,0.24
2025-05-01 19:54:21.860940,Suburb,-0.2,74,0.4,8,21,0.26
2025-05-01 19:54:21.860940,Waterfront,0.26,37,0.68,4,5,0.5
2025-05-01 20:54:21.860940,Downtown,0.09,61,0.86,6,19,0.43
2025-05-01 20:54:21.860940,Midtown,0.07,59,0.48,3,15,0.31
2025-05-01 20:54:21.860940,Uptown,-0.07,60,0.12,5,13,0.24
2025-05-01 20:54:21.860940,Suburb,0.19,73,0.99,8,11,0.53
2025-05-01 20:54:21.860940,Waterfront,0.32,62,0.07,1,9,0.28
2025-05-01 21:54:21.860940,Downtown,0.57,40,0.51,4,24,0.49
2025-05-01 21:54:21.860940,Midtown,-0.13,51,0.85,4,0,0.41
2025-05-01 21:54:21.860940,Uptown,-0.22,34,0.81,1,25,0.26
2025-05-01 21:54:21.860940,Suburb,-0.42,46,0.45,0,25,0.09
2025-05-01 21:54:21.860940,Waterfront,0.44,85,0.11,8,5,0.43
2025-05-01 22:54:21.860940,Downtown,-0.26,74,0.12,10,14,0.25
2025-05-01 22:54:21.860940,Midtown,0.1,32,0.21,8,25,0.38
2025-05-01 22:54:21.860940,Uptown,-0.24,39,0.86,6,3,0.43
2025-05-01 22:54:21.860940,Suburb,-0.29,49,0.04,6,8,0.22
2025-05-01 22:54:21.860940,Waterfront,0.04,83,0.05,10,12,0.32
2025-05-01 23:54:21.860940,Downtown,-0.21,66,0.86,4,18,0.3
2025-05-01 23:54:21.860940,Midtown,0.39,81,0.23,5,18,0.34
2025-05-01 23:54:21.860940,Uptown,0.65,57,0.38,9,5,0.62
2025-05-01 23:54:21.860940,Suburb,0.11,52,0.05,8,11,0.36
2025-05-01 23:54:21.860940,Waterfront,0.22,81,0.5,3,8,0.34
2025-05-02 00:54:21.860940,Downtown,0.05,40,0.96,2,13,0.42
2025-05-02 00:54:21.860940,Midtown,0.04,75,0.81,0,28,0.23
2025-05-02 00:54:21.860940,Uptown,-0.19,89,0.7,7,14,0.3
2025-05-02 00:54:21.860940,Suburb,0.51,83,0.73,8,21,0.52
2025-05-02 00:54:21.860940,Waterfront,-0.51,62,0.96,9,13,0.35
2025-05-02 01:54:21.860940,Downtown,0.04,31,0.22,8,0,0.45
2025-05-02 01:54:21.860940,Midtown,0.45,73,0.4,9,20,0.48
2025-05-02 01:54:21.860940,Uptown,-0.44,33,0.8,6,17,0.33
2025-05-02 01:54:21.860940,Suburb,-0.27,81,0.75,0,7,0.18
2025-05-02 01:54:21.860940,Waterfront,0.5,35,0.02,4,23,0.39
2025-05-02 02:54:21.860940,Downtown,-0.19,90,0.1,5,6,0.16
2025-05-02 02:54:21.860940,Midtown,0.24,73,0.33,2,21,0.26
2025-05-02 02:54:21.860940,Uptown,0.18,70,0.56,7,29,0.37
2025-05-02 02:54:21.860940,Suburb,-0.31,45,0.15,7,7,0.26
2025-05-02 02:54:21.860940,Waterfront,0.43,75,0.08,2,0,0.34
2025-05-02 03:54:21.860940,Downtown,-0.01,48,0.33,3,17,0.27
2025-05-02 03:54:21.860940,Midtown,0.19,58,0.34,3,11,0.33
2025-05-02 03:54:21.860940,Uptown,-0.12,73,0.37,3,22,0.18
2025-05-02 03:54:21.860940,Suburb,-0.05,58,0.16,3,2,0.25
2025-05-02 03:54:21.860940,Waterfront,0.09,60,0.02,7,19,0.29
2025-05-02 04:54:21.860940,Downtown,0.07,89,0.54,4,6,0.31
2025-05-02 04:54:21.860940,Midtown,0.3,53,0.87,7,11,0.56
2025-05-02 04:54:21.860940,Uptown,0.05,77,0.71,6,11,0.39
2025-05-02 04:54:21.860940,Suburb,0.25,71,0.24,10,18,0.42
2025-05-02 04:54:21.860940,Waterfront,0.11,68,0.22,2,8,0.25
2025-05-02 05:54:21.860940,Downtown,-0.19,83,0.73,5,7,0.3
2025-05-02 05:54:21.860940,Midtown,0.41,38,0.49,0,5,0.43
2025-05-02 05:54:21.860940,Uptown,0.32,83,0.04,7,18,0.32
2025-05-02 05:54:21.860940,Suburb,0.34,37,0.1,6,3,0.46
2025-05-02 05:54:21.860940,Waterfront,-0.49,88,0.09,10,16,0.14
2025-05-02 06:54:21.860940,Downtown,-0.39,86,0.11,3,20,0.03
2025-05-02 06:54:21.860940,Midtown,-0.16,87,0.82,2,25,0.2
2025-05-02 06:54:21.860940,Uptown,0.22,57,0.21,6,20,0.35
2025-05-02 06:54:21.860940,Suburb,-0.06,75,0.55,9,7,0.4
2025-05-02 06:54:21.860940,Waterfront,-0.21,88,0.22,8,1,0.26
2025-05-02 07:54:21.860940,Downtown,-0.11,63,0.81,7,15,0.39
2025-05-02 07:54:21.860940,Midtown,-0.25,82,0.05,10,26,0.18
2025-05-02 07:54:21.860940,Uptown,-0.0,56,0.47,1,11,0.27
2025-05-02 07:54:21.860940,Suburb,0.27,34,0.78,0,20,0.4
2025-05-02 07:54:21.860940,Waterfront,-0.21,59,0.96,4,30,0.29
2025-05-02 08:54:21.860940,Downtown,0.02,55,0.12,9,22,0.33
2025-05-02 08:54:21.860940,Midtown,0.05,43,0.02,10,30,0.33
2025-05-02 08:54:21.860940,Uptown,-0.21,61,0.25,3,14,0.18
2025-05-02 08:54:21.860940,Suburb,-0.17,79,0.5,8,25,0.27
2025-05-02 08:54:21.860940,Waterfront,0.38,87,0.25,4,12,0.33
2025-05-02 09:54:21.860940,Downtown,-0.22,38,0.33,1,14,0.2
2025-05-02 09:54:21.860940,Midtown,-0.45,85,0.61,3,21,0.11
2025-05-02 09:54:21.860940,Uptown,0.21,30,0.1,5,9,0.39
2025-05-02 09:54:21.860940,Suburb,0.22,65,0.33,9,4,0.47
2025-05-02 09:54:21.860940,Waterfront,-0.11,44,0.54,7,11,0.39
2025-05-02 10:54:21.860940,Downtown,0.28,34,0.87,4,24,0.49
2025-05-02 10:54:21.860940,Midtown,0.15,68,0.2,7,25,0.31
2025-05-02 10:54:21.860940,Uptown,-0.53,33,0.54,1,19,0.14
2025-05-02 10:54:21.860940,Suburb,-0.19,65,0.14,7,4,0.27
2025-05-02 10:54:21.860940,Waterfront,0.5,54,0.33,7,29,0.45
2025-05-02 11:54:21.860940,Downtown,0.29,49,1.0,5,25,0.51
2025-05-02 11:54:21.860940,Midtown,0.55,86,0.3,2,5,0.38
2025-05-02 11:54:21.860940,Uptown,-0.21,90,0.97,3,17,0.25
2025-05-02 11:54:21.860940,Suburb,0.12,44,0.83,2,9,0.42
2025-05-02 11:54:21.860940,Waterfront,-0.01,31,0.06,3,22,0.23
2025-05-02 12:54:21.860940,Downtown,0.06,34,0.36,0,0,0.32
2025-05-02 12:54:21.860940,Midtown,0.02,48,0.39,3,29,0.25
2025-05-02 12:54:21.860940,Uptown,-0.16,88,0.55,7,7,0.3
2025-05-02 12:54:21.860940,Suburb,-0.25,40,0.74,6,21,0.34
2025-05-02 12:54:21.860940,Waterfront,0.12,32,0.07,2,20,0.26
2025-05-02 13:54:21.860940,Downtown,-0.38,53,0.33,0,20,0.08
2025-05-02 13:54:21.860940,Midtown,0.03,73,0.19,6,3,0.31
2025-05-02 13:54:21.860940,Uptown,-0.14,48,0.92,1,25,0.28
2025-05-02 13:54:21.860940,Suburb,0.27,82,0.96,3,21,0.4
2025-05-02 13:54:21.860940,Waterfront,0.28,77,0.44,4,0,0.4
